target_id	length	eff_length	est_counts	tpm
NR_101514	72	25.8182	0	0
NM_058347	582	317.274	0	0
NM_001306344	543	280.647	0	0
NM_001306345	144	18.7126	0	0
NM_058348	588	323.012	0	0
NM_182046	594	328.716	0	0
NR_049912	128	18.1875	0	0
NM_170794	2385	2114.71	0	0
NM_171831	2379	2108.71	0	0
NR_101515	157	21.1487	0	0
NM_001306342	1524	1253.71	0	0
NM_001306343	1518	1247.71	0	0
NM_058350	2730	2459.71	0	0
NR_049913	128	18.1875	0	0
NM_001306340	627	360.355	0	0
NM_001306341	669	401.164	0	0
NM_001306339	828	558.222	0	0
NM_058351	786	516.602	0	0
NM_001306337	657	389.378	0	0
NM_001306338	699	430.678	0	0
NM_058352	1134	863.709	0	0
NM_001026626	444	191.663	0	0
NM_001306346	1278	1007.71	0	0
NM_058353	1182	911.709	0	0
NM_182075	1362	1091.71	0	0
NM_001026333	576	311.558	0	0
NM_001306283	213	36.2317	0	0
NM_001261950	5604	5333.71	0	0
NM_001261951	5643	5372.71	0	0
NM_001306280	537	275.208	0	0
NM_001306282	957	686.963	0	0
NM_001306281	1182	911.709	0	0
NM_058356	1365	1094.71	0	0
NM_182059	2571	2300.71	0	0
NM_058357	2664	2393.71	0	0
NM_058358	375	133.306	0	0
NR_101516	213	36.2317	0	0
NR_101517	110	20.807	8	326.705
NM_001306318	840	570.121	0	0
NM_058360	1200	929.709	0	0
NM_058361	627	360.355	0	0
NM_001306316	1308	1037.71	0	0
NM_001306317	1347	1076.71	0	0
NM_058362	1266	995.709	0	0
NM_001306319	288	73.7963	0	0
NM_058363	471	215.62	0	0
NM_058364	1329	1058.71	0	0
NM_058365	1386	1115.71	0	0
NM_001306320	1176	905.709	0	0
NM_001306321	618	351.644	0	0
NM_001026562	1404	1133.71	0	0
NM_001306249	585	320.216	0	0
NM_182093	819	549.222	0	0
NM_001306251	417	168.517	0	0
NM_001306250	651	383.552	0	0
NM_058367	1305	1034.71	0	0
NM_058368	1452	1181.71	0	0
NM_058369	663	395.272	0	0
NM_058370	813	543.271	0	0
NM_001306240	1830	1559.71	0	0
NM_001306241	2247	1976.71	0	0
NM_001306242	2904	2633.71	0	0
NM_001306243	3921	3650.71	0	0
NM_058371	3777	3506.71	0	0
NM_001306247	144	18.7126	0	0
NM_058372	1110	839.709	0	0
NM_058373	2034	1763.71	0	0
NM_001306245	1716	1445.71	0	0
NM_001306244	1185	914.709	0	0
NM_001306246	243	50.5739	0	0
NM_001026563	1965	1694.71	0	0
NM_001306254	210	34.8855	0	0
NM_001047236	906	635.963	0	0
NM_001306252	705	436.523	0	0
NM_001306253	519	258.746	0	0
NM_058375	1467	1196.71	0	0
NR_072346	85	33.3846	0	0
NM_058376	456	202.143	0	0
NM_001306248	195	29.7331	0	0
NM_058377	504	245.115	0	0
NM_001026441	1366	1095.71	0	0
NM_001026440	1518	1247.71	0	0
NM_058379	1740	1469.71	0	0
NM_182009	1821	1550.71	0	0
NR_049918	221	39.6819	6	128.48
NR_049919	146	19.6792	0	0
NR_049921	123	16.9787	0	0
NR_049922	299	78.7153	0	0
NR_049923	144	18.7126	0	0
NM_001306304	4848	4577.71	0	0
NR_049926	183	27.0092	0	0
NR_049927	148	20.232	0	0
NM_001306305	3762	3491.71	0	0
NR_049928	51	20.5	0	0
NR_049929	271	64.6838	0	0
NM_001306306	3708	3437.71	0	0
NM_001306307	3414	3143.71	0	0
NM_001306308	3072	2801.71	0	0
NM_001306309	2187	1916.71	0	0
NM_058381	2193	1922.71	0	0
NM_001026671	1185	914.709	0	0
NM_058382	1605	1334.71	0	0
NM_182008	1611	1340.71	0	0
NR_049931	321	91.3491	29	269.755
NM_058384	2295	2024.71	0	0
NM_001306261	1461	1190.71	0	0
NM_058386	2283	2012.71	0	0
NR_051839	23	8	0	0
NM_001129083	2094	1823.71	0	0
NM_001306260	594	328.716	0	0
NM_001306259	900	629.963	0	0
NM_058387	594	328.716	0	0
NM_182019	312	85.3862	0	0
NM_001306263	324	93.5954	0	0
NM_001306262	1233	962.709	0	0
NM_058388	1242	971.709	0	0
NM_058389	1074	803.709	0	0
NM_001306257	381	138.313	0	0
NM_001306258	348	112.008	0	0
NR_101518	143	18.5809	0	0
NM_058390	843	573.121	0	0
NM_001037903	1866	1595.71	0	0
NM_001037904	1842	1571.71	0	0
NM_001129085	1869	1598.71	0	0
NM_001129086	1845	1574.71	0	0
NM_001129084	1887	1616.71	0	0
NM_001129087	1863	1592.71	0	0
NR_049932	150	19.8382	0	0
NM_058393	387	143.586	0	0
NM_058394	2058	1787.71	0	0
NR_050996	62	15.8182	1	53.718
NR_049935	91	26.3333	0	0
NM_001026573	1590	1319.71	0	0
NM_058395	1578	1307.71	0	0
NR_052806	91	26.3333	2	64.5358
NM_001306322	531	269.584	0	0
NM_058397	1083	812.709	0	0
NM_058398	951	680.963	0	0
NM_058399	246	51.9856	0	0
NM_058400	231	44.6721	2	38.0426
NM_058401	159	21.2463	0	0
NM_058402	1275	1004.71	0	0
NM_058403	1140	1049.02	117	94.7715
NR_049938	449	196.053	0	0
NR_049939	300	79.2747	0	0
NM_058404	1467	1236.59	68	46.7261
NM_058405	828	541.691	27	42.3534
NM_058406	807	521.338	0	0
NM_001306269	171	24.4404	1	34.767
NM_170795	315	87.366	16	155.616
NM_001026570	315	87.366	2	19.452
NM_058407	1242	1001.62	782	663.408
NM_058408	1590	1612.64	172	90.6288
NM_001306323	2352	1945.8	0	0
NM_001306327	2343	1958.56	250.89	108.848
NM_001306324	2133	1726.08	0	0
NM_001306328	2124	1736.94	0	0
NM_001306325	1116	779.784	6.11047	6.65851
NM_001306326	528	285.515	7.59553e-08	2.2605e-07
NM_058410	1245	1146.39	124.911	92.5865
NM_001306329	900	766.697	0	0
NM_001306330	232	45.0749	39.0886	736.872
NM_058411	318	89.2156	251	2390.61
NM_001306331	303	80.5773	14.8202	156.285
NM_001083150	387	143.586	34.8672	206.339
NM_001083151	537	361.712	182.313	428.282
NM_058415	1293	1225.86	1433	993.299
NM_058414	981	795.234	390	416.721
NM_058416	1137	944.157	4399	3959
NM_001306228	858	598.017	0	0
NM_058418	537	275.208	82	253.18
NM_001262029	393	148.253	17.1188	98.1173
NM_001262030	183	27.0092	12.8812	405.249
NM_058419	1176	974.478	556	484.818
NM_001306271	1467	1025	111	92.0186
NM_001306272	1278	840.009	0.000101839	0.000103016
NM_001306273	1320	797.105	43	45.8384
NR_052813	92	27.3333	0	0
NR_049941	83	34.0833	7	174.515
NM_058422	690	453.178	195.144	365.901
NM_001306270	435	183.794	31.856	147.277
NM_001306300	483	270.121	21.6535	68.1157
NM_001306299	1713	1348.45	21.7616	13.713
NM_001306298	2613	2397.69	0	0
NM_001306297	2649	2441.02	0	0
NM_001306296	3738	3559.17	579.585	138.371
NM_170798	579	300.684	219	618.885
NR_049942	177	25.7339	0	0
NR_049943	292	75.3524	2	22.5533
NM_170799	564	361.142	17508	41194.1
NM_171832	480	223.775	0	0
NM_058426	576	294.637	73	210.529
NM_001306302	204	32.59	1.71618	44.7461
NM_001306301	1554	1380.3	0	0
NM_058427	2007	1838.83	185.284	85.6193
NM_058428	3210	3058.1	2639	733.269
NR_131344	861	402.273	84	177.433
NM_058429	2055	1757	1838.77	889.266
NM_001306293	1455	1126.89	0	0
NM_001306294	861	524.346	0	0
NM_001306295	549	286.439	220.23	653.313
NM_058433	3060	2778.35	1255.2	383.885
NM_001262043	171	24.4404	4	139.068
NM_058434	237	47.4771	18	322.155
NM_001306507	549	286.439	0.00592443	0.0175748
NM_058435	837	572.55	13768	20433.1
NM_001306503	2067	1658.48	0	0
NM_001306504	1932	1544.88	0	0
NM_001306505	1515	1218.4	0	0
NM_001306506	642	345.739	43.8027	107.654
NM_001026608	420	170.872	61	303.344
NM_001306483	573	340.394	69.9341	174.575
NM_001306482	1692	1445.86	400.569	235.412
NM_058436	1692	1452.13	1208.5	707.158
NR_049945	235	46.5372	37.0485	676.467
NR_049946	131	17.6465	2.95151	142.122
NR_049947	49	18.5	3.5	160.758
NR_049948	49	18.5	3.5	160.758
NM_058437	1020	867.001	370	362.625
NM_058438	339	104.787	5	40.5452
NM_058439	4278	4628.7	3785.47	694.924
NR_049949	145	19.4539	12	524.144
NM_001306486	3795	4117.8	9.97164e-06	2.05768e-06
NM_001306487	3090	3305.28	0	0
NM_001306488	2784	3033.24	671.526	188.119
NM_001083137	450	196.941	4	17.2584
NM_001262053	402	155.953	1.75144	9.54286
NM_001306485	444	191.663	13.8271	61.3014
NM_001262052	213	36.2317	7.42143	174.051
NM_001083138	399	153.306	100	554.266
NM_001083139	501	242.477	48	168.208
NM_001306489	210	34.8855	0	0
NM_058441	276	67.4857	236	2971.5
NM_001306484	693	575.495	41.8099	61.7325
NM_058442	1497	1500.37	1064.19	602.695
NM_170800	1278	1036.51	1414.15	1159.31
NM_001306499	612	374.658	6.84714	15.5293
NM_170801	453	199.62	324	1379.17
NM_058445	1194	912.28	679	632.438
NM_058446	687	446.444	317	603.348
NM_058447	1725	1582.9	340	182.516
NM_058448	1206	1007.54	82	69.156
NM_058450	534	267.072	113	359.522
NM_001037901	1914	1677.3	1882.5	953.672
NM_001037902	816	579.721	23.5035	34.45
NM_058453	897	660.486	503	647.114
NM_058454	429	178.386	96	457.286
NR_101519	135	17.3574	5	244.772
NM_058455	3660	3608.05	337.513	79.4867
NR_050688	24	9	0	0
NR_049950	100	28.4074	0	0
NM_001306528	627	397.948	20	42.7051
NM_001306501	1629	1419.38	0	0
NM_001306502	1095	892.763	15.487	14.7403
NM_058457	1041	759.093	4	4.47756
NM_058458	1710	1504.34	464	262.088
NM_058459	1773	1613.58	866.87	456.499
NM_001306500	1539	1345.99	0	0
NR_049951	21	6	0	0
NM_001306490	72	25.8182	9.1296	300.471
NM_001306497	4137	3772.53	409.782	92.2989
NM_058460	4128	3765.02	2492.22	562.464
NR_067860	20	5	0	0
NM_001306494	3159	2661.36	532.407	169.987
NR_131345	3627	3184.67	468.593	125.028
NM_001306495	2667	2192.73	0	0
NM_001306496	2007	1570.1	0	0
NM_001306363	2175	2058.6	1702.01	702.532
NM_058464	1491	1298.09	709.993	464.756
NR_049952	21	6	0	0
NM_001306491	1614	1502.74	83.3372	47.1229
NM_058465	1602	1484.87	987.034	564.832
NM_001306492	1434	1295.73	0	0
NR_049953	90	25.3333	13	436.041
NM_001306493	678	478.171	61.6291	109.516
NM_001262080	1020	801.793	0.601489	0.637443
NM_001262081	1449	1204.65	194.321	137.068
NM_001306477	717	456.914	55.3942	103.016
NM_001306476	1146	857.83	84.6832	83.8827
NM_058467	432	181.057	864	4054.85
NM_058469	1392	1163.54	920	671.864
NM_058470	270	64.1124	83	1100.05
NM_001026658	1677	1502.43	456.422	258.136
NM_001306479	1053	770.238	0	0
NM_001306480	900	600.16	0	0
NM_001306481	552	284.479	12.5782	37.5704
NM_001306478	657	430.386	11.9404	23.5742
NM_058471	1152	937.631	292.06	264.677
NM_001047247	672	562.441	804.277	1215.08
NM_001047248	441	189.008	225.723	1014.78
NM_058473	2043	2048.05	36	14.9361
NM_001306515	1446	1286.19	0	0
NM_001306514	1617	1515.72	0.327904	0.183825
NM_058474	1977	1946.3	800.024	349.276
NM_001026649	525	342.387	25.6481	63.6522
NM_058475	930	609.05	0	0
NM_001306513	771	475.034	6	10.7325
NM_058476	597	340.566	161	401.699
NM_001026655	448	195.165	1	4.35387
NM_001306523	703	434.562	0	0
NM_058477	825	627.593	14	18.9551
NM_058478	819	586.793	59	85.4365
NM_001026651	591	390.838	48.2356	104.869
NM_001026650	762	600.895	153.764	217.437
NM_001262100	1050	859.845	143	141.316
NM_058480	1227	1005.43	210	177.478
NM_001306522	495	237.055	45.1855	161.967
NM_001306521	1272	1108.77	144.128	110.454
NR_049955	149	20.3957	39	1624.81
NR_131346	1324	1017.23	289.687	241.983
NR_101520	268	62.9772	0	0
NM_058481	732	476.418	2231.52	3980.05
NM_001306512	291	75.047	876.484	9924
NM_058482	234	45.9928	91	1681.23
NM_058483	1527	1324.2	625	401.055
NM_182058	492	234.384	86.9837	315.345
NM_001306511	822	569.424	190.1	283.676
NM_058484	828	575.192	33.9165	50.1042
NM_001026647	2991	3211.52	1684.37	445.66
NM_058485	7662	8583.19	4525.8	448.046
NM_001262110	5673	6230.49	805.13	109.804
NM_001306510	4536	4885.38	976.7	169.879
NR_049956	111	21.1017	0	0
NR_000173	99	28.4615	0	0
NM_001306516	489	231.601	9.9729	36.5895
NM_058487	1545	1280.59	260.027	172.538
NM_058488	957	736.867	310	357.478
NM_170803	1722	1529.31	125.078	69.4963
NM_170802	2187	2046.77	511.843	212.493
NM_001306509	471	215.62	56.0792	220.998
NM_058490	2220	1997.39	805	342.459
NM_001306517	792	562.722	0	0
NM_058491	1224	1052.19	300	242.272
NM_001306518	243	50.5739	7.74932	130.201
NM_058492	1230	1119.71	116.251	88.2195
NR_101522	94	26.913	0	0
NM_058493	390	146.004	1	5.81985
NM_058494	1152	822.993	83	85.6955
NM_001306508	243	50.5739	0	0
NM_058495	357	119.211	14	99.7905
NM_058496	2850	2494.64	5.17647e-08	1.7632e-08
NR_131347	3773	3261.78	48	12.5044
NM_058497	975	884.886	6565	6304.11
NM_058498	423	173.387	22	107.816
NM_001026654	789	458.892	48	88.8807
NM_058499	966	653.367	43	55.9227
NM_001306520	615	381.69	10.9044	24.2755
NM_001306519	762	548.683	0	0
NM_001026652	1002	831.128	11.0956	11.3438
NR_101523	643	429.246	380	752.234
NM_058500	1470	1437.88	21.1372	12.4911
NM_058501	1464	1435.18	96.8628	57.3491
NM_001047179	255	56.9838	35	521.907
NM_001306498	1251	996.603	0	0
NM_170804	1665	1450.29	9128.24	5348.21
NR_131348	1707	1483.75	119.32	68.3331
NR_131349	1640	1421.25	301.444	180.224
NR_131350	1515	1260.75	0	0
NM_058504	411	163.553	15706	81598.5
NM_170806	1068	836.991	6951	7056.72
NM_001026403	912	655.334	0	0
NM_001306428	339	104.787	0	0
NR_049958	67	20.8182	14	571.428
NR_101524	97	29.913	545	15481.5
NM_058506	501	273.433	194	602.875
NM_058507	243	50.5739	808	13575.7
NM_058508	1269	1033.69	45	36.9912
NM_001306427	735	507.905	0	0
NM_001083140	249	53.5962	7	110.979
NM_001306426	540	277.979	92.3062	282.159
NM_001306425	810	543.023	0.0154509	0.0241775
NM_058510	1008	749.87	859.678	974.151
NM_058512	2610	2887.54	4563.54	1342.92
NM_001306423	990	853.909	292.464	291.029
NM_058513	1392	1315.49	12	7.75123
NM_058514	2661	2104.77	147.469	59.5351
NM_001129082	3339	2761.05	496.828	152.9
NM_170807	570	350.215	267	647.818
NR_101525	123	16.9787	2	100.092
NM_001262149	840	596.288	42.703	60.8525
NM_170809	1476	988.277	264	226.987
NM_001037899	1797	1445.15	349.832	205.694
NM_001037900	1278	948.521	37.0651	33.2043
NM_001306466	1167	787.543	0	0
NM_001306467	492	234.384	12.4889	45.2765
NM_001306468	246	51.9856	0.614291	10.0408
NM_001306473	405	158.41	0	0
NM_001306472	228	43.1474	32.3115	636.323
NM_001306470	894	569.939	0	0
NM_001306471	969	636.839	0	0
NM_001306469	939	605.031	22.5441	31.6615
NM_170811	1014	672.301	266.144	336.38
NM_001026610	831	513.339	397	657.146
NM_170812	1014	931.588	646.974	590.118
NM_001306465	693	537.931	0.0260807	0.0411973
NM_170813	918	715.703	66.763	79.2645
NM_001306463	633	404.822	7.8064	16.3856
NM_001306464	381	138.313	24.4306	150.089
NM_001306410	1794	1381.8	0	0
NM_058515	2787	2437.58	1277	445.151
NR_101526	92	27.3333	11	341.961
NM_058516	1461	1346.15	2173	1371.65
NM_001306409	363	124.077	161.658	1107.08
NM_058517	2151	2260.72	4069.34	1529.52
NR_101527	2375	1774.73	103	49.3152
NM_001026565	1038	752.579	88	99.3589
NM_058521	1209	982.866	316	273.193
NM_058522	204	32.59	68	1772.97
NM_058523	249	53.5962	427	6769.71
NM_001037897	1113	784.822	54.2762	58.7644
NM_001037898	1104	779.963	83.7238	91.2118
NM_001306411	567	290.549	0	0
NM_001306412	558	283.147	0	0
NR_049961	134	17.2281	0	0
NM_170818	336	102.544	17047	141259
NM_058527	267	62.5828	0	0
NM_058526	438	186.368	26690	121690
NR_003393	140	17.8552	1	47.5897
NR_049962	143	18.5809	0	0
NR_003392	139	18.0089	17	802.116
NR_049963	219	39.0221	0	0
NM_058528	828	570.325	773	1151.68
NM_058529	1029	763.133	1385.66	1542.89
NR_131351	364	124.831	490.337	3337.7
NM_001129065	1134	913.84	194.84	181.169
NM_001306419	1176	948.407	475.534	426.053
NM_058530	1113	891.898	537.452	512.036
NM_001306413	972	756.079	0	0
NM_001306414	909	700.186	0	0
NM_001306415	594	358.655	0	0
NM_001306416	354	116.782	116.698	849.107
NM_001306417	192	28.8782	0	0
NR_049964	222	40.2421	0	0
NR_003391	119	18.703	3	136.297
NM_001306418	117	18.7889	0.476027	21.5281
NM_001306421	1062	773.842	26.4969	29.095
NM_001306420	1467	1219.52	399.503	278.36
NR_052037	20	5	0	0
NM_170819	2364	2131.03	662.745	264.261
NR_131352	2931	2574.94	224.179	73.9781
NM_001306422	1968	1704.36	43.0757	21.4758
NM_001047237	480	223.775	27	102.525
NM_001037896	1530	1286.59	367	242.383
NM_001026574	2493	2171.62	1468.27	574.51
NM_001026575	2514	2188.96	1661.73	645.059
NR_049965	20	5	0	0
NM_001306350	375	133.306	80	509.938
NR_049967	21	6	0	0
NM_001026489	4983	5235.96	76.7485	12.4552
NM_001026490	4689	4876.06	1408.69	245.484
NM_001306400	4695	4878.8	42.9804	7.48573
NM_058537	4977	5233.21	1983.1	321.998
NM_001306401	4149	4510.8	0	0
NM_001306402	3861	4153.64	0	0
NM_001306403	3963	4290.15	0	0
NM_001306404	3675	3932.99	0	0
NM_001306405	3684	3951.43	0	0
NM_001306406	3396	3600.34	0	0
NM_001306529	3759	4115.72	685.385	141.503
NM_001306407	3438	3661.99	0	0
NM_001306408	3150	3310.89	0	0
NM_001026488	2037	2081.85	12.0943	4.93637
NM_001026486	774	507.372	16	26.796
NM_001306397	405	158.41	0.363076	1.94756
NM_058541	708	545.502	5.63692	8.78056
NM_001306398	3267	3050.1	132.063	36.7913
NM_001306399	3258	3040.99	51.9366	14.5123
NM_058543	552	293.346	5	14.4832
NM_058544	4116	3611.02	71	16.7073
NM_001306430	1353	1094.54	66	51.2375
NM_001306431	1275	1032.68	0	0
NM_058546	1641	1442.6	85.4714	50.3446
NM_171833	1515	1292.69	45.4947	29.905
NR_131353	1648	1446.15	315.884	185.606
NR_131354	2033	1885.65	150.548	67.8407
NM_001306429	210	34.8855	3.60232	87.7433
NM_001306432	6330	6305.38	172.123	23.1955
NM_058548	6441	6412.7	5200.88	689.147
NR_050574	84	35.0833	0	0
NR_050575	84	35.0833	0	0
NM_058550	483	226.459	6.70153	25.1455
NM_001306424	168	23.7061	3.29847	118.23
NM_058551	993	609.514	224	312.278
NM_058552	2367	2175.96	8141	3179.09
NM_170821	1524	1496.5	102.573	58.2417
NM_058554	2073	1567.57	927	502.492
NM_170822	1449	1410.08	37.4267	22.5535
NM_001306434	1716	1638.78	0.776176	0.402453
NM_058555	1869	1797.58	166.224	78.5745
NM_001262203	1260	1109.12	208	159.353
NM_001262204	1206	1053.39	0	0
NM_058557	1398	1222.94	154	107.002
NM_001306435	1131	961.655	0	0
NM_001306436	117	18.7889	0	0
NM_058558	336	102.544	86	712.634
NM_058559	1410	1353.61	4074	2557.43
NR_049972	166	22.9922	135	4989.19
NM_001306433	1431	1298.16	1.04792e-06	6.85927e-07
NM_058560	1425	1292.47	73	47.9931
NM_001306393	225	41.6335	0	0
NM_058561	2472	2458.85	188	64.9684
NM_001306395	186	27.3185	0	0
NM_001262210	390	146.004	27	157.136
NM_058562	1833	1851.45	6	2.75369
NM_170823	870	497.979	1	1.70634
NM_058563	684	492.314	6	10.3558
NM_001026585	1566	1155.06	31	22.8052
NM_058565	2754	2078.63	64	26.1625
NM_001262216	515	254.96	11	36.6604
NR_053795_1	20	5	0	0
NM_001306391	2952	2832.78	20.2407	6.0714
NR_131355	3133	3012.64	72.1067	20.3378
NR_131356	3022	2885.43	63.2886	18.6377
NM_001306392	2838	2701.28	74.364	23.3921
NM_058568	1737	2155.17	1394	549.615
NM_001306394	1092	1034.08	0	0
NM_170825	1761	1932.69	1238.86	544.674
NM_170824	2841	3013.45	2171.14	612.209
NM_001262221	1893	1848.58	36.4924	16.7741
NM_001262222	1887	1845.24	28.0868	12.9338
NM_001306389	930	694.991	0	0
NM_001306390	924	695.772	34.4207	42.0368
NR_003394	65	18.8182	0	0
NR_049977	72	25.8182	0	0
NM_170826	735	568.441	216.736	323.983
NM_001306385	552	313.996	0	0
NM_001306386	381	138.313	27.2639	167.495
NM_001306384	180	26.5064	8.05567	258.243
NM_058572	768	593.946	558.944	799.647
NM_058573	618	396.824	552	1182
NM_058574	1254	1144.9	18	13.3592
NM_058575	906	657.777	6	7.75085
NM_058576	702	430.177	17	33.5798
NM_058577	900	765.256	340	377.528
NM_001306388	78	31.8182	0	0
NM_001306387	228	43.1474	13	256.015
NM_001262231	346	110.412	13.1498	101.199
NM_001262230	753	415.953	89.8502	183.548
NM_182064	1317	1041.8	0	0
NM_058582	1365	1111.97	130	99.3408
NM_058584	474	218.375	564	2194.58
NM_001306377	285	72.5121	35.3696	414.472
NM_001026659	2115	1705.05	884.838	440.965
NM_001306356	476	220.129	51.792	199.923
NM_058586	450	196.941	20	86.2921
NM_058587	984	754.291	2835.26	3193.97
NM_001306355	222	40.2421	643.736	13592.6
NM_058588	2199	2155.75	765	301.536
NM_001306360	954	683.963	0	0
NM_001306361	837	567.172	0	0
NM_058589	1686	1319.01	402	258.974
NR_049978	89	24.3333	0	0
NR_003390	144	18.7126	51	2315.86
NR_049979	21	6	0	0
NM_058591	1224	1051.44	233	188.298
NR_131357	60	15.2	3	167.708
NM_058592	591	267.083	44	139.986
NM_058593	525	263.976	6	19.3136
NM_058595	216	37.6112	0	0
NM_058596	522	261.387	37	120.28
NM_001262252	840	570.121	0	0
NM_001306362	795	525.416	0	0
NM_058597	708	384.058	5	11.0624
NM_058598	825	555.222	0	0
NM_058599	330	98.0868	1	8.66295
NM_058600	537	318.598	6	16.0024
NR_070388	90	25.3333	0	0
NR_070389	90	25.3333	0	0
NM_058601	1614	1528.22	892.01	495.974
NR_131358	1618	1532.64	211.678	117.358
NR_131359	1671	1578.39	1223.65	658.746
NR_131780	1606	1522.14	149.661	83.5468
NM_058603	1026	795.343	555.311	593.277
NR_131360	1851	1698.43	579.689	290.017
NM_001026388	2706	2552.23	78.2632	26.0563
NR_131361	3311	3194.39	1299.74	345.736
NM_001026391	1557	1380.42	113.352	69.7743
NR_131362	1642	1492.79	147.648	84.044
NR_049980	323	92.848	5.5	50.3346
NR_049981	323	92.848	5.5	50.3346
NM_170830	1929	1948.37	2624.76	1144.71
NM_170829	2355	2400.53	0	0
NM_058607	2463	2537.99	4.20319	1.40723
NR_131363	2540	2613.88	2922.92	950.18
NM_058608	2280	2334.56	64.1193	23.3378
NR_049982	149	20.3957	18	749.913
NR_049983	150	19.8382	13	556.824
NM_058609	1143	983.855	26	22.4553
NM_001306358	183	27.0092	0	0
NR_049984	103	24.5429	0	0
