target_id	length	eff_length	est_counts	tpm
NM_058334	1110	843.82	0	0
NR_131342	557	296.709	0	0
NM_058335	1338	1071.82	0	0
NM_001306256	552	291.919	0	0
NM_058336	1380	1113.82	0	0
NM_058337	309	86.6224	0	0
NM_001026495	2364	2097.82	0	0
NM_001306255	2166	1899.82	0	0
NM_001306265	747	481.678	0	0
NM_058339	900	633.989	0	0
NM_058340	975	708.82	0	0
NM_058341	1860	1593.82	0	0
NM_001306264	1725	1458.82	0	0
NM_001306268	519	261.495	0	0
NM_058342	645	381.184	0	0
NM_001306266	2031	1764.82	0	0
NM_058343	2160	1893.82	0	0
NM_001306267	2181	1914.82	0	0
NR_049907	150	19.3868	3	166.033
NM_001129077	129	16.2126	0	0
NM_001129076	162	21.6362	0	0
NR_049910	112	19.2688	0	0
NR_049911	289	76.1046	0	0
NM_001261937	282	72.1928	0	0
NR_131343	1131	864.82	0	0
NM_001306348	840	574.066	0	0
NR_101514	72	26.75	0	0
NM_058347	582	320.496	0	0
NM_001306344	543	283.539	0	0
NM_001306345	144	18.1951	0	0
NM_058348	588	326.267	0	0
NM_182046	594	331.99	0	0
NR_049912	128	16.0105	0	0
NM_170794	2385	2118.82	0	0
NM_171831	2379	2112.82	0	0
NR_101515	157	20.3535	0	0
NM_001306342	1524	1257.82	0	0
NM_001306343	1518	1251.82	0	0
NM_058350	2730	2463.82	0	0
NR_049913	128	16.0105	0	0
NM_001306340	627	363.638	0	0
NM_001306341	669	404.656	0	0
NM_001306339	828	562.066	0	0
NM_058351	786	520.485	0	0
NM_001306337	657	392.834	0	0
NM_001306338	699	434.118	0	0
NM_058352	1134	867.82	0	0
NM_001026626	444	193.674	0	0
NM_001306346	1278	1011.82	0	0
NM_058353	1182	915.82	0	0
NM_182075	1362	1095.82	0	0
NM_001026333	576	314.702	0	0
NM_001306283	213	37.6371	0	0
NM_001261950	5604	5337.82	0	0
NM_001261951	5643	5376.82	0	0
NM_001306280	537	278.015	0	0
NM_001306282	957	690.82	0	0
NM_001306281	1182	915.82	0	0
NM_058356	1365	1098.82	0	0
NM_182059	2571	2304.82	0	0
NM_058357	2664	2397.82	0	0
NM_058358	375	136.689	0	0
NR_101516	213	37.6371	0	0
NR_101517	110	18.9412	16	906.343
NM_001306318	840	574.066	0	0
NM_058360	1200	933.82	0	0
NM_058361	627	363.638	0	0
NM_001306316	1308	1041.82	0	0
NM_001306317	1347	1080.82	0	0
NM_058362	1266	999.82	0	0
NM_001306319	288	75.6263	0	0
NM_058363	471	217.898	0	0
NM_058364	1329	1062.82	0	0
NM_058365	1386	1119.82	0	0
NM_001306320	1176	909.82	0	0
NM_001306321	618	354.985	0	0
NM_001026562	1404	1137.82	0	0
NM_001306249	585	323.351	0	0
NM_182093	819	553.137	0	0
NM_001306251	417	170.731	0	0
NM_001306250	651	387.06	0	0
NM_058367	1305	1038.82	0	0
NM_058368	1452	1185.82	0	0
NM_058369	663	398.707	0	0
NM_058370	813	547.348	0	0
NM_001306240	1830	1563.82	0	0
NM_001306241	2247	1980.82	0	0
NM_001306242	2904	2637.82	0	0
NM_001306243	3921	3654.82	0	0
NM_058371	3777	3510.82	0	0
NM_001306247	144	18.1951	0	0
NM_058372	1110	843.82	0	0
NM_058373	2034	1767.82	0	0
NM_001306245	1716	1449.82	0	0
NM_001306244	1185	918.82	0	0
NM_001306246	243	51.669	0	0
NM_001026563	1965	1698.82	0	0
NM_001306254	210	36.2097	0	0
NM_001047236	906	639.989	0	0
NM_001306252	705	440.006	0	0
NM_001306253	519	261.495	0	0
NM_058375	1467	1200.82	0	0
NR_072346	85	26.8421	0	0
NM_058376	456	204.514	0	0
NM_001306248	195	30.179	0	0
NM_058377	504	247.762	0	0
NM_001026441	1366	1099.82	0	0
NM_001026440	1518	1251.82	0	0
NM_058379	1740	1473.82	0	0
NM_182009	1821	1554.82	0	0
NR_049918	221	41.241	7	182.116
NR_049919	146	18.5694	0	0
NR_049921	123	17.5492	0	0
NR_049922	299	80.8605	0	0
NR_049923	144	18.1951	0	0
NM_001306304	4848	4581.82	0	0
NR_049926	183	26.9874	0	0
NR_049927	148	18.77	0	0
NM_001306305	3762	3495.82	0	0
NR_049928	51	23.2	0	0
NR_049929	271	66.2829	0	0
NM_001306306	3708	3441.82	0	0
NM_001306307	3414	3147.82	0	0
NM_001306308	3072	2805.82	0	0
NM_001306309	2187	1920.82	0	0
NM_058381	2193	1926.82	0	0
NM_001026671	1185	918.82	0	0
NM_058382	1605	1338.82	0	0
NM_182008	1611	1344.82	0	0
NR_049931	321	94.7234	34	385.124
NM_058384	2295	2028.82	0	0
NM_001306261	1461	1194.82	0	0
NM_058386	2283	2016.82	0	0
NR_051839	23	1.66667	0	0
NM_001129083	2094	1827.82	0	0
NM_001306260	594	331.99	0	0
NM_001306259	900	633.989	0	0
NM_058387	594	331.99	0	0
NM_182019	312	88.532	0	0
NM_001306263	324	96.9887	0	0
NM_001306262	1233	966.82	0	0
NM_058388	1242	975.82	0	0
NM_058389	1074	807.82	0	0
NM_001306257	381	141.277	0	0
NM_001306258	348	115.014	0	0
NR_101518	143	18.1721	0	0
NM_058390	843	577.066	0	0
NM_001037903	1866	1599.82	0	0
NM_001037904	1842	1575.82	0	0
NM_001129085	1869	1602.82	0	0
NM_001129086	1845	1578.82	0	0
NM_001129084	1887	1620.82	0	0
NM_001129087	1863	1596.82	0	0
NR_049932	150	19.3868	0	0
NM_058393	387	146.007	0	0
NM_058394	2058	1791.82	0	0
NR_050996	62	18.2727	2	117.437
NR_049935	91	24.9615	0	0
NM_001026573	1590	1323.82	0	0
NM_058395	1578	1311.82	0	0
NR_052806	91	24.9615	0	0
NM_001306322	531	272.355	0	0
NM_058397	1083	816.82	0	0
NM_058398	951	684.864	0	0
NM_058399	246	53.2117	0	0
NM_058400	231	45.7538	0	0
NM_058401	159	20.5122	0	0
NM_058402	1275	1008.82	0	0
NM_058403	1140	1044.94	101	103.708
NR_049938	449	198.289	0	0
NR_049939	300	81.5144	0	0
NM_058404	1467	1221.25	76	66.7712
NM_058405	828	538.741	18	35.8486
NM_058406	807	525.029	2.72517e-08	5.56916e-08
NM_001306269	171	23.8129	2	90.1152
NM_170795	315	90.3418	10	118.766
NM_001026570	315	90.3418	9	106.889
NM_058407	1242	986.066	674	733.387
NM_058408	1590	1596	156	104.875
NM_001306323	2352	1941.06	11.035	6.09977
NM_001306327	2343	1935.82	169.834	94.1321
NM_001306324	2133	1722.88	0.0261171	0.0162648
NM_001306328	2124	1717.65	0.673103	0.420461
NM_001306325	1116	773.436	24.1389	33.4866
NM_001306326	528	285.58	7.29302	27.4006
NM_058410	1245	1139.26	112.579	106.026
NM_001306329	900	756.642	0	0
NM_001306330	232	46.3358	31.4212	727.589
NM_058411	318	92.4718	217	2517.85
NM_001306331	303	83.2609	31.4966	405.885
NM_001083150	387	146.007	67.3835	495.176
NM_001083151	537	360.335	169.12	503.58
NM_058415	1293	1214.18	1275	1126.7
NM_058414	981	787.562	391	532.686
NM_058416	1137	941.899	3496	3982.41
NM_001306228	858	598.245	0	0
NM_058418	537	278.015	85	328.043
NM_001262029	393	150.737	18.2712	130.055
NM_001262030	183	26.9874	11.7288	466.306
NM_058419	1176	972.667	555	612.221
NM_001306271	1467	1019.54	101	106.291
NM_001306272	1278	831.034	0	0
NM_001306273	1320	790.264	32	43.4467
NR_052813	92	25.9615	0	0
NR_049941	83	27.7647	4	154.578
NM_058422	690	458.756	144.725	338.487
NM_001306270	435	185.939	3.27495	18.8979
NM_001306300	483	268.569	18.5445	74.0865
NM_001306299	1713	1362.94	32.5718	25.6416
NM_001306298	2613	2400.74	0	0
NM_001306297	2649	2438.51	0	0
NM_001306296	3738	3539.09	474.884	143.971
NM_170798	579	302.537	219	776.685
NR_049942	177	25.3134	0	0
NR_049943	292	77.4913	2	27.6921
NM_170799	564	364.17	13271	39100.2
NM_171832	480	226.082	0	0
NM_058426	576	293.223	72	263.459
NM_001306302	204	33.4596	9.54702	306.144
NM_001306301	1554	1378.89	0	0
NM_058427	2007	1826.12	188.453	110.727
NM_058428	3210	3029.23	2291	811.469
NR_131344	861	391.094	76	208.503
NM_058429	2055	1740.7	1677.77	1034.16
NM_001306293	1455	1115.61	0	0
NM_001306294	861	523.109	0	0
NM_001306295	549	289.222	147.235	546.209
NM_058433	3060	2753.4	1202.4	468.554
NM_001262043	171	23.8129	9.04448	407.522
NM_058434	237	48.7979	16.9555	372.812
NM_001306507	549	261.697	1010.77	4144.11
NM_058435	837	567.147	11431.2	21626
NM_001306503	2067	1645.51	0	0
NM_001306504	1932	1533.24	0	0
NM_001306505	1515	1210.12	0	0
NM_001306506	642	355.859	31.5972	95.2686
NM_001026608	420	173.089	74	458.715
NM_001306483	573	345.66	0.812292	2.5214
NM_001306482	1692	1435.13	642.166	480.105
NM_058436	1692	1441.44	903.022	672.172
NR_049945	235	47.8288	19.8533	445.372
NR_049946	131	16.5104	11.1467	724.378
NR_049947	49	21.2	3.5	177.138
NR_049948	49	21.2	3.5	177.138
NM_058437	1020	865.64	276	342.099
NM_058438	339	108.382	4	39.5989
NM_058439	4278	4573.1	2978.1	698.728
NR_049949	145	18.368	8	467.312
NM_001306486	3795	4070.92	0.00225659	0.000594757
NM_001306487	3090	3265.93	0	0
NM_001306488	2784	2987	554.899	199.323
NM_001083137	450	199.142	8	43.103
NM_001262053	402	158.094	1.54632	10.4945
NM_001306485	444	193.674	9.83695	54.4966
NM_001262052	213	37.6371	9.61673	274.152
NM_001083138	399	155.646	65	448.08
NM_001083139	501	244.942	65	284.728
NM_001306489	210	36.2097	0	0
NM_058441	276	68.8912	193	3005.89
NM_001306484	693	566.425	0	0
NM_058442	1497	1481.11	1001	725.149
NM_170800	1278	1025.8	1213.18	1268.94
NM_001306499	612	369.657	58.819	170.725
NM_170801	453	201.925	325	1726.92
NM_058445	1194	895.626	611	731.971
NM_058446	687	440.885	340	827.434
NM_058447	1725	1565.25	320	219.353
NM_058448	1206	1001.03	64	68.5979
NM_058450	534	266.269	109	439.223
NM_001037901	1914	1666.49	1765.87	1136.94
NM_001037902	816	570.416	9.13202	17.1773
NM_058453	897	657.734	342	557.899
NM_058454	429	180.69	97	575.994
NR_101519	135	17.4356	4	246.151
NM_058455	3660	3550.38	352.817	106.624
NR_050688	24	2.66667	0	0
NR_049950	100	22.881	0	0
NM_001306528	627	390.792	26	71.385
NM_001306501	1629	1394.23	0	0
NM_001306502	1095	883.697	11.1835	13.5785
NM_058457	1041	758.134	4	5.661
NM_058458	1710	1498.69	328	234.823
NM_058459	1773	1585.4	704.893	477.051
NM_001306500	1539	1328.21	0	0
NR_049951	21	1	0	0
NM_001306490	72	26.75	5.10651	204.824
NM_001306497	4137	3723.98	290.051	83.5692
NM_058460	4128	3716.05	2270.95	655.699
NR_067860	20	21	0	0
NM_001306494	3159	2638.46	573.169	233.084
NR_131345	3627	3161.98	277.831	94.2759
NM_001306495	2667	2179.96	2.75766e-07	1.35729e-07
NM_001306496	2007	1552.46	0	0
NM_001306363	2175	2046.68	1568.17	822.096
NM_058464	1491	1290.36	622.826	517.888
NR_049952	21	1	0	0
NM_001306491	1614	1470.8	10.0568	7.33646
NM_058465	1602	1455.45	956.221	704.92
NM_001306492	1434	1266.75	0.000682723	0.000578274
NR_049953	90	23.9615	5	223.89
NM_001306493	678	468.913	62.7215	143.517
NM_001262080	1020	793.914	46.3568	62.6497
NM_001262081	1449	1197.58	126.521	113.354
NM_001306477	717	449.153	3.73222	8.91562
NM_001306476	1146	852.677	73.39	92.3489
NM_058467	432	183.279	791	4630.66
NM_058469	1392	1149.3	773	721.647
NM_058470	270	65.7498	53	864.89
NM_001026658	1677	1493.56	356.936	256.417
NM_001306479	1053	769.225	0	0
NM_001306480	900	597.271	0	0
NM_001306481	552	280.088	26.0638	99.8442
NM_001306478	657	425.021	1.65996e-07	4.19051e-07
NM_058471	1152	933.745	265	304.507
NM_001047247	672	545.554	768.068	1510.57
NM_001047248	441	191.118	217.932	1223.49
NM_058473	2043	2029.66	49	25.9032
NM_001306515	1446	1286.05	0.155777	0.129965
NM_001306514	1617	1511.79	20.7232	14.7077
NM_058474	1977	1939.62	662.278	366.355
NM_001026649	525	341.758	35.8432	112.53
NM_058475	930	612.216	8	14.0205
NM_001306513	771	505.584	0	0
NM_058476	597	345.847	137	425.026
NM_001026655	448	197.329	0.703458	3.82495
NM_001306523	703	455.103	5.29654	12.4871
NM_058477	825	619.999	6	10.3834
NM_058478	819	580.876	47	86.8148
NM_001026651	591	385.213	43.2701	120.522
NM_001026650	762	594.297	128.73	232.41
NM_001262100	1050	854.023	116	145.736
NM_058480	1227	986.456	159	172.941
NM_001306522	495	239.582	16.8936	75.6566
NM_001306521	1272	1097.49	133.332	130.351
NR_049955	149	19.0146	33	1862.11
NR_131346	1324	1006.11	276.775	295.162
NR_101520	268	64.6474	0	0
NM_058481	732	481.966	1784.13	3971.83
NM_001306512	291	77.026	649.867	9052.46
NM_058482	234	47.2749	78	1770.29
NM_058483	1527	1316.21	519	423.081
NM_182058	492	236.882	47.2759	214.135
NM_001306511	822	562.425	151.442	288.909
NM_058484	828	569.109	51.282	96.6827
NM_001026647	2991	3186.03	1767.57	595.261
NM_058485	7662	8532.35	3619.27	455.126
NM_001262110	5673	6206.27	582.106	100.635
NM_001306510	4536	4870.81	1307.05	287.919
NR_049956	111	19.0899	0	0
NR_000173	99	23.5641	0	0
NM_001306516	489	234.241	5.96217	27.3099
NM_058487	1545	1264.04	243.038	206.297
NM_058488	957	733.249	265	387.77
NM_170803	1722	1502.93	111.799	79.8138
NM_170802	2187	2015.71	391.525	208.406
NM_001306509	471	217.898	65.6762	323.396
NM_058490	2220	1978.23	737	399.734
NM_001306517	792	556.117	0	0
NM_058491	1224	1045.39	241	247.353
NM_001306518	243	51.669	4.2773	88.8216
NM_058492	1230	1108.04	122.723	118.837
NR_101522	94	22.3939	2	95.825
NM_058493	390	148.302	3	21.7047
NM_058494	1152	816.472	91	119.586
NM_001306508	243	51.669	0	0
NM_058495	357	122.16	6	52.6988
NM_058496	2850	2464.99	7.46466	3.24919
NR_131347	3773	3216.05	38.5353	12.8563
NM_058497	975	882.282	5039	6127.97
NM_058498	423	175.621	25	152.737
NM_001026654	789	455.888	34	80.0202
NM_058499	966	650.328	120	197.983
NM_001306520	615	376.674	0	0
NM_001306519	762	545.045	7.39228	14.5521
NM_001026652	1002	822.517	32.6077	42.5358
NR_101523	643	424.068	385	974.103
NM_058500	1470	1418.76	25.9539	19.6278
NM_058501	1464	1417.28	61.0461	46.2148
NM_001047179	255	57.9429	39	722.177
NM_001306498	1251	993.772	10.3847	11.212
NM_170804	1665	1439.58	6579.91	4904.14
NR_131348	1707	1472.89	179.351	130.651
NR_131349	1640	1410.49	270.021	205.403
NR_131350	1515	1258.47	11.3345	9.66362
NM_058504	411	165.71	11696	75729.8
NM_170806	1068	826.543	5976	7757.55
NM_001026403	912	652.602	0	0
NM_001306428	339	108.382	0	0
NR_049958	67	21.75	13	641.303
NR_101524	97	24.0857	453	20179.9
NM_058506	501	272.438	150	590.749
NM_058507	243	51.669	588	12210.3
NM_058508	1269	1019.02	61.4538	64.7062
NM_001306427	735	504.991	4.54617	9.6592
NM_001083140	249	54.843	3	58.6921
NM_001306426	540	280.686	100.549	384.359
NM_001306425	810	545.52	3.74914e-07	7.37397e-07
NM_058510	1008	749.664	802.451	1148.5
NM_058512	2610	2844.7	3984.81	1502.97
NM_001306423	990	852.961	290.186	365.029
NM_058513	1392	1297.43	20	16.5396
NM_058514	2661	2079.38	101.836	52.547
NM_001129082	3339	2728.59	472.689	185.873
NM_170807	570	345.429	302	938.054
NR_101525	123	17.5492	2	122.279
NM_001262149	840	591.826	34.4746	62.5007
NM_170809	1476	976.352	291	319.791
NM_001037899	1797	1435.21	359.282	268.595
NM_001037900	1278	943.847	78.7928	89.5704
NM_001306466	1167	783.438	0	0
NM_001306467	492	236.882	31.9253	144.605
NM_001306468	246	53.2117	0	0
NM_001306473	405	160.668	1	6.67804
NM_001306472	228	44.4428	31.2145	753.588
NM_001306470	894	565.168	0	0
NM_001306471	969	631.444	0	0
NM_001306469	939	599.419	23.5353	42.1277
NM_170811	1014	665.806	285.25	459.682
NM_001026610	831	517.086	261	541.573
NM_170812	1014	917.888	661.122	772.808
NM_001306465	693	532.277	17.8776	36.0373
NM_170813	918	721.042	65.915	98.0852
NM_001306463	633	398.91	0	0
NM_001306464	381	141.277	7.08497	53.8079
NM_001306410	1794	1359.31	0	0
NM_058515	2787	2401.62	890	397.617
NR_101526	92	25.9615	19	785.24
NM_058516	1461	1346.12	1639	1306.39
NM_001306409	363	127.075	43.627	368.362
NM_058517	2151	2248.5	2855.37	1362.54
NR_101527	2375	1755.52	94	57.4516
NM_001026565	1038	743.432	91	131.335
NM_058521	1209	980.097	284	310.906
NM_058522	204	33.4596	81	2597.43
NM_058523	249	54.843	354	6925.67
NM_001037897	1113	788.348	38.1195	51.8811
NM_001037898	1104	782.422	101.88	139.711
NM_001306411	567	294.51	0	0
NM_001306412	558	286.662	0	0
NR_049961	134	17.2468	0	0
NM_170818	336	106.034	12406	125536
NM_058527	267	64.084	0	0
NM_058526	438	188.518	19369	110239
NR_003393	140	17.7906	4	241.24
NR_049962	143	18.1721	0	0
NR_003392	139	17.6567	15	911.507
NR_049963	219	40.3622	3	79.749
NM_058528	828	563.961	658	1251.86
NM_058529	1029	750.07	1233.38	1764.31
NR_131351	364	127.942	360.617	3024.2
NM_001129065	1134	900.652	145.597	173.45
NM_001306419	1176	935.935	552.076	632.896
NM_058530	1113	878.528	366.283	447.343
NM_001306413	972	747.053	0	0
NM_001306414	909	690.127	0	0
NM_001306415	594	353.158	0	0
NM_001306416	354	119.778	95.0451	851.395
NM_001306417	192	29.4043	0	0
NR_049964	222	41.7007	1	25.7298
NR_003391	119	17.3831	5	308.618
NM_001306418	117	17.637	0	0
NM_001306421	1062	764.147	0	0
NM_001306420	1467	1201.28	444	396.569
NR_052037	20	21	0	0
NM_170819	2364	2106.27	485.006	247.065
NR_131352	2931	2539.99	221.758	93.6756
NM_001306422	1968	1681.16	201.237	128.433
NM_001047237	480	226.082	17	80.6793
NM_001037896	1530	1284.36	355	296.566
NM_001026574	2493	2151.78	1324.8	660.589
NM_001026575	2514	2170.25	1200.2	593.369
NR_049965	20	21	0	0
NM_001306350	375	136.689	30	235.487
NR_049967	21	1	0	0
NM_001026489	4983	5192.16	174.918	36.1463
NM_001026490	4689	4834.46	1230.77	273.154
NM_001306400	4695	4836.89	163.681	36.3088
NM_058537	4977	5189.74	1165.92	241.048
NM_001306401	4149	4467.11	9.28466e-08	2.23007e-08
NM_001306402	3861	4111.84	1.3321e-08	3.47602e-09
NM_001306403	3963	4249.35	0.000160032	4.04076e-05
NM_001306404	3675	3894.08	4.1456e-05	1.14225e-05
NM_001306405	3684	3964.41	1.02294e-07	2.76855e-08
NM_001306406	3396	3609.13	1.13227e-08	3.36611e-09
NM_001306529	3759	4071.93	515.644	135.872
NM_001306407	3438	3671.64	0	0
NM_001306408	3150	3275.99	0	0
NM_001026488	2037	2059.33	21.0662	10.9759
NM_001026486	774	502.939	15	32.0004
NM_001306397	405	160.668	0	0
NM_058541	708	543.611	7	13.8162
NM_001306398	3267	3008.06	114.551	40.8594
NM_001306399	3258	2999.29	35.4489	12.6813
NM_058543	552	289.443	5	18.5347
NM_058544	4116	3555.94	67	20.2162
NM_001306430	1353	1084.62	54	53.4192
NM_001306431	1275	1024.37	0	0
NM_058546	1641	1418.73	190.043	143.724
NM_171833	1515	1270.6	41.4777	35.0256
NR_131353	1648	1421.19	146.413	110.537
NR_131354	2033	1870.1	78.996	45.323
NM_001306429	210	36.2097	7.07062	209.514
NM_001306432	6330	6235.07	30.3007	5.21424
NM_058548	6441	6338.26	4274.7	723.627
NR_050574	84	25.8421	0	0
NR_050575	84	25.8421	0	0
NM_058550	483	228.84	13	60.9524
NM_001306424	168	22.8627	0	0
NM_058551	993	604.733	230	408.078
NM_058552	2367	2158.37	7421	3689.06
NM_170821	1524	1485.5	64.7731	46.7846
NM_058554	2073	1555.41	968	667.742
NM_170822	1449	1399.46	21.2269	16.2745
NM_001306434	1716	1610.4	0	0
NM_058555	1869	1787.04	93	55.8379
NM_001262203	1260	1095.59	190	186.073
NM_001262204	1206	1043.98	0	0
NM_058557	1398	1215.96	101.837	89.8599
NM_001306435	1131	965.221	37.1625	41.3103
NM_001306436	117	17.637	0	0
NM_058558	336	106.034	103	1042.25
NM_058559	1410	1334.94	3555	2857.3
NR_049972	166	22.314	120	5770.09
NM_001306433	1431	1303.69	2.57455	2.11887
NM_058560	1425	1298.57	33.4255	27.618
NM_001306393	225	42.8519	0.323152	8.09126
NM_058561	2472	2444.11	152.677	67.0243
NM_001306395	186	27.6261	0	0
NM_001262210	390	148.302	43	311.101
NM_058562	1833	1825.68	9	5.28928
NM_170823	870	495.976	2	4.32662
NM_058563	684	486.904	7	15.4253
NM_001026585	1566	1139.86	22	20.7087
NM_058565	2754	2032.55	54	28.5058
NM_001262216	515	257.716	11	45.7963
NR_053795_1	20	21	0	0
NM_001306391	2952	2785.15	29.0321	11.1843
NR_131355	3133	2967.09	15.5419	5.6202
NR_131356	3022	2840.79	38.258	14.4498
NM_001306392	2838	2656.78	127.168	51.3573
NM_058568	1737	2111.63	1324	672.743
NM_001306394	1092	1017.37	7.01553	7.39877
NM_170825	1761	1906.24	1072.71	603.788
NM_170824	2841	2974.58	1972.27	711.412
NM_001262221	1893	1811.31	0	0
NM_001262222	1887	1829.1	98.0844	57.5362
NM_001306389	930	696.036	17.5996	27.1301
NM_001306390	924	691.526	5.31598	8.24811
NR_003394	65	19.75	0	0
NR_049977	72	26.75	0	0
NM_170826	735	560.186	227.332	435.42
NM_001306385	552	315.656	0	0
NM_001306386	381	141.277	10.6675	81.0161
NM_001306384	180	26.3146	20.6804	843.222
NM_058572	768	597.793	484.32	869.282
NM_058573	618	392.166	458	1253.07
NM_058574	1254	1134.44	17	16.0785
NM_058575	906	658.402	2	3.25926
NM_058576	702	436.002	9	22.1479
NM_058577	900	759.352	265	374.44
NM_001306388	78	30.6154	0	0
NM_001306387	228	44.4428	18	434.561
NM_001262231	346	113.511	18.5654	175.488
NM_001262230	753	413.821	85.4346	221.514
NM_182064	1317	1029.85	0	0
NM_058582	1365	1097.88	101	98.7062
NM_058584	474	220.649	445	2163.9
NM_001306377	285	73.9797	37.6921	546.66
NM_001026659	2115	1686.71	805.009	512.082
NM_001306356	476	222.516	29.2994	141.279
NM_058586	450	199.142	35	188.576
NM_058587	984	743.015	2343.53	3384.17
NM_001306355	222	41.7007	530.473	13648.9
NM_058588	2199	2136.35	543	272.713
NM_001306360	954	658.231	0	0
NM_001306361	837	571.066	0	0
NM_058589	1686	1310.22	337	275.971
NR_049978	89	24.875	0	0
NR_003390	144	18.1951	46	2712.58
NR_049979	21	1	0	0
NM_058591	1224	1039.63	174	179.577
NR_131357	60	17.9	0	0
NM_058592	591	263.491	29	118.09
NM_058593	525	267.026	8	32.1451
NM_058595	216	39.0435	0	0
NM_058596	522	264.253	43	174.593
NM_001262252	840	574.066	0	0
NM_001306362	795	415.303	2	5.16707
NM_058597	708	382.927	1	2.80197
NM_058598	825	465.859	3	6.90949
NM_058599	330	101.43	0	0
NM_058600	537	318.35	1	3.37035
NR_070388	90	23.9615	0	0
NR_070389	90	23.9615	0	0
NM_058601	1614	1499.16	688.747	492.935
NR_131358	1618	1504.34	117.809	84.0263
NR_131359	1671	1547.99	1165.55	807.873
NR_131780	1606	1494.74	176.892	126.976
NM_058603	1026	797.495	591.195	795.394
NR_131360	1851	1683.94	642.805	409.575
NM_001026388	2706	2534.98	43.0414	18.2176
NR_131361	3311	3162.16	1165.96	395.621
NM_001026391	1557	1369.93	75.9615	59.4944
NR_131362	1642	1479.24	183.038	132.764
NR_049980	323	96.23	6	66.8991
NR_049981	323	96.23	6	66.8991
NM_170830	1929	1934.04	2251.32	1248.97
NM_170829	2355	2352.78	0	0
NM_058607	2463	2512.4	8.78456	3.75156
NR_131363	2540	2589.44	2912.4	1206.77
NM_058608	2280	2316.95	49.4946	22.9203
