target_id	length	eff_length	est_counts	tpm
NM_058331	1497	1223.66	0	0
NM_001025812	3666	3392.66	0	0
NM_058333	453	194.998	0	0
NM_058334	1110	836.663	0	0
NR_131342	557	290.366	0	0
NM_058335	1338	1064.66	0	0
NM_001306256	552	285.717	0	0
NM_058336	1380	1106.66	0	0
NM_058337	309	81.2405	0	0
NM_001026495	2364	2090.66	0	0
NM_001306255	2166	1892.66	0	0
NM_001306265	747	474.939	0	0
NM_058339	900	626.78	0	0
NM_058340	975	701.663	0	0
NM_058341	1860	1586.66	0	0
NM_001306264	1725	1451.66	0	0
NM_001306268	519	254.774	0	0
NM_058342	645	374.873	0	0
NM_001306266	2031	1757.66	0	0
NM_058343	2160	1886.66	0	0
NM_001306267	2181	1907.66	0	0
NR_049907	150	20.5807	0	0
NM_001129077	129	22.8333	0	0
NM_001129076	162	22.9901	0	0
NR_049910	112	30.6292	0	0
NR_049911	289	70.7584	0	0
NM_001261937	282	67.3231	0	0
NR_131343	1131	857.663	0	0
NM_001306348	840	567.068	0	0
NR_101514	72	30.8636	0	0
NM_058347	582	313.806	0	0
NM_001306344	543	277.096	0	0
NM_001306345	144	20.1932	0	0
NM_058348	588	319.652	0	0
NM_182046	594	325.359	0	0
NR_049912	128	23.0135	0	0
NM_170794	2385	2111.66	0	0
NM_171831	2379	2105.66	0	0
NR_101515	157	21.9384	0	0
NM_001306342	1524	1250.66	0	0
NM_001306343	1518	1244.66	0	0
NM_058350	2730	2456.66	0	0
NR_049913	128	23.0135	0	0
NM_001306340	627	357.25	0	0
NM_001306341	669	398.198	0	0
NM_001306339	828	555.068	0	0
NM_058351	786	513.521	0	0
NM_001306337	657	386.552	0	0
NM_001306338	699	427.67	0	0
NM_058352	1134	860.663	0	0
NM_001026626	444	187.041	0	0
NM_001306346	1278	1004.66	0	0
NM_058353	1182	908.663	0	0
NM_182075	1362	1088.66	0	0
NM_001026333	576	308.165	0	0
NM_001306283	213	35.3093	0	0
NM_001261950	5604	5330.66	0	0
NM_001261951	5643	5369.66	0	0
NM_001306280	537	271.466	0	0
NM_001306282	957	683.663	0	0
NM_001306281	1182	908.663	0	0
NM_058356	1365	1091.66	0	0
NM_182059	2571	2297.66	0	0
NM_058357	2664	2390.66	0	0
NM_058358	375	129.51	0	0
NR_101516	213	35.3093	0	0
NR_101517	110	31.122	9	331.962
NM_001306318	840	567.068	0	0
NM_058360	1200	926.663	0	0
NM_058361	627	357.25	0	0
NM_001306316	1308	1034.66	0	0
NM_001306317	1347	1073.66	0	0
NM_058362	1266	992.663	0	0
NM_001306319	288	70.1637	0	0
NM_058363	471	210.964	0	0
NM_058364	1329	1055.66	0	0
NM_058365	1386	1112.66	0	0
NM_001306320	1176	902.663	0	0
NM_001306321	618	348.527	0	0
NM_001026562	1404	1130.66	0	0
NM_001306249	585	316.73	0	0
NM_182093	819	546.2	0	0
NM_001306251	417	163.998	0	0
NM_001306250	651	380.645	0	0
NM_058367	1305	1031.66	0	0
NM_058368	1452	1178.66	0	0
NM_058369	663	392.317	0	0
NM_058370	813	540.233	0	0
NM_001306240	1830	1556.66	0	0
NM_001306241	2247	1973.66	0	0
NM_001306242	2904	2630.66	0	0
NM_001306243	3921	3647.66	0	0
NM_058371	3777	3503.66	0	0
NM_001306247	144	20.1932	0	0
NM_058372	1110	836.663	0	0
NM_058373	2034	1760.66	0	0
NM_001306245	1716	1442.66	0	0
NM_001306244	1185	911.663	0	0
NM_001306246	243	48.4816	0	0
NM_001026563	1965	1691.66	0	0
NM_001306254	210	34.2303	0	0
NM_001047236	906	632.78	0	0
NM_001306252	705	433.592	0	0
NM_001306253	519	254.774	0	0
NM_058375	1467	1193.66	0	0
NR_072346	85	26.4146	0	0
NM_058376	456	197.663	0	0
NM_001306248	195	29.2985	0	0
NM_058377	504	240.906	0	0
NM_001026441	1366	1092.66	0	0
NM_001026440	1518	1244.66	0	0
NM_058379	1740	1466.66	0	0
NM_182009	1821	1547.66	0	0
NR_049918	221	38.4532	17	507.491
NR_049919	146	20.7143	0	0
NR_049921	123	24.7169	0	0
NR_049922	299	75.8838	0	0
NR_049923	144	20.1932	0	0
NM_001306304	4848	4574.66	0	0
NR_049926	183	26.7234	0	0
NR_049927	148	20.4401	0	0
NM_001306305	3762	3488.66	0	0
NR_049928	51	22.8462	0	0
NR_049929	271	62.011	0	0
NM_001306306	3708	3434.66	0	0
NM_001306307	3414	3140.66	0	0
NM_001306308	3072	2798.66	0	0
NM_001306309	2187	1913.66	0	0
NM_058381	2193	1919.66	0	0
NM_001026671	1185	911.663	0	0
NM_058382	1605	1331.66	0	0
NM_182008	1611	1337.66	0	0
NR_049931	321	89.0223	31	399.737
NM_058384	2295	2021.66	0	0
NM_001306261	1461	1187.66	0	0
NM_058386	2283	2009.66	0	0
NR_051839	23	6.8	0	0
NM_001129083	2094	1820.66	0	0
NM_001306260	594	325.359	0	0
NM_001306259	900	626.78	0	0
NM_058387	594	325.359	0	0
NM_182019	312	82.9787	0	0
NM_001306263	324	91.118	0	0
NM_001306262	1233	959.663	0	0
NM_058388	1242	968.663	0	0
NM_058389	1074	800.663	0	0
NM_001306257	381	134.154	0	0
NM_001306258	348	108.73	0	0
NR_101518	143	20.5422	0	0
NM_058390	843	570.034	0	0
NM_001037903	1866	1592.66	0	0
NM_001037904	1842	1568.66	0	0
NM_001129085	1869	1595.66	0	0
NM_001129086	1845	1571.66	0	0
NM_001129084	1887	1613.66	0	0
NM_001129087	1863	1589.66	0	0
NR_049932	150	20.5807	0	0
NM_058393	387	139.151	0	0
NM_058394	2058	1784.66	0	0
NR_050996	62	23.55	5	243.72
NR_049935	91	29.9333	0	0
NM_001026573	1590	1316.66	0	0
NM_058395	1578	1304.66	0	0
NR_052806	91	29.9333	0	0
NM_001306322	531	265.943	0	0
NM_058397	1083	809.663	0	0
NM_058398	951	677.663	0	0
NM_058399	246	49.7761	0	0
NM_058400	231	42.7567	0	0
NM_058401	159	22.319	0	0
NM_058402	1275	1001.66	0	0
NM_058403	1140	1038.16	88	97.3044
NR_049938	449	191.451	0	0
NR_049939	300	76.2932	0	0
NM_058404	1467	1218.04	55	51.834
NM_058405	828	545.097	20	42.118
NM_058406	807	522.636	0	0
NM_001306269	171	24.0992	6	285.799
NM_170795	315	84.9998	15	202.575
NM_001026570	315	84.9998	5	67.525
NM_058407	1242	980.741	539	630.879
NM_058408	1590	1596.79	129	92.7372
NM_001306323	2352	1923.92	44.3708	26.4741
NM_001306327	2343	1919.12	153.891	92.0495
NM_001306324	2133	1695.56	0	0
NM_001306328	2124	1703.5	0	0
NM_001306325	1116	767.66	11.7386	17.5532
NM_001306326	528	280.701	0	0
NM_058410	1245	1124.71	86.3159	88.0971
NM_001306329	900	745.775	0	0
NM_001306330	232	43.2063	33.6841	894.933
NM_058411	318	86.914	191	2522.64
NM_001306331	303	77.9147	10.3814	152.95
NM_001083150	387	139.151	30.931	255.164
NM_001083151	537	354.265	178.688	579
NM_058415	1293	1214.28	1251	1182.64
NM_058414	981	795.013	311	449.054
NM_058416	1137	924.541	3561	4421.38
NM_001306228	858	583.257	0	0
NM_058418	537	271.466	103	435.547
NM_001262029	393	144.07	8.59411	68.4761
NM_001262030	183	26.7234	12.4059	532.904
NM_058419	1176	965.06	531	631.615
NM_001306271	1467	1023.81	84	94.1826
NM_001306272	1278	832.539	0	0
NM_001306273	1320	787.93	31	45.1634
NR_052813	92	29.6596	0	0
NR_049941	83	26.3947	4	173.962
NM_058422	690	448.212	101.597	260.201
NM_001306270	435	179.1	19.4031	124.362
NM_001306300	483	267.146	27.4962	118.15
NM_001306299	1713	1347.53	0.000606337	0.000516522
NM_001306298	2613	2390.97	0	0
NM_001306297	2649	2431.15	0	0
NM_001306296	3738	3535.04	509.503	165.449
NM_170798	579	297.309	132	509.657
NR_049942	177	25.1303	0	0
NR_049943	292	72.5029	1	15.8328
NM_170799	564	361.872	11392.5	36139.2
NM_171832	480	219.118	1.45204	7.607
NM_058426	576	295.31	71	275.989
NM_001306302	204	32.0247	0	0
NM_001306301	1554	1384.45	0.000225768	0.000187196
NM_058427	2007	1819.81	180	113.542
NM_058428	3210	3034.86	2395	905.897
NR_131344	861	393.431	77	224.664
NM_058429	2055	1742.27	1565.04	1031.15
NM_001306293	1455	1114.89	0	0
NM_001306294	861	518.926	0	0
NM_001306295	549	282.804	185.965	754.843
NM_058433	3060	2760.69	980.72	407.792
NM_001262043	171	24.0992	2	95.2662
NM_058434	237	45.6792	18	452.341
NM_001306507	549	282.804	9.09326e-06	3.69102e-05
NM_058435	837	567.693	11748	23755.4
NM_001306503	2067	1656.78	0	0
NM_001306504	1932	1539.21	0	0
NM_001306505	1515	1212.7	0	0
NM_001306506	642	345.452	63.2802	210.277
NM_001026608	420	166.343	56	386.452
NM_001306483	573	337.877	0	0
NM_001306482	1692	1429.74	478.158	383.908
NM_058436	1692	1432.16	692.842	555.335
NR_049945	235	44.7074	48	1232.46
NR_049946	131	22.9961	0	0
NR_049947	49	20.8462	3.5	192.732
NR_049948	49	20.8462	3.5	192.732
NM_058437	1020	854.964	274	367.887
NM_058438	339	101.888	6	67.5988
NM_058439	4278	4572.71	3008.65	755.284
NR_049949	145	20.4629	3	168.293
NM_001306486	3795	4065.6	172.645	48.7463
NM_001306487	3090	3263.96	0	0
NM_001306488	2784	2985.86	507.701	195.187
NM_001083137	450	192.354	9	53.7099
NM_001262053	402	151.547	0	0
NM_001306485	444	187.041	10	61.3727
NM_001262052	213	35.3093	10	325.104
NM_001083138	399	149.075	51	392.714
NM_001083139	501	238.039	65	313.456
NM_001306489	210	34.2303	0	0
NM_058441	276	64.7315	166	2943.78
NM_001306484	693	533.585	0	0
NM_058442	1497	1476.47	893	694.286
NM_170800	1278	1016.17	1020.91	1153.28
NM_001306499	612	363.217	14.0883	44.5251
NM_170801	453	194.998	253	1489.37
NM_058445	1194	889.392	466	601.457
NM_058446	687	440.69	339	883.037
NM_058447	1725	1544.19	291	216.323
NM_058448	1206	986.076	65	75.6685
NM_058450	534	268.647	92	393.113
NM_001037901	1914	1655.11	1743	1208.87
NM_001037902	816	564.682	0	0
NM_058453	897	638.482	346	622.071
NM_058454	429	173.825	60	396.234
NR_101519	135	22.8039	5	251.694
NM_058455	3660	3570.28	315.723	101.512
NR_050688	24	7.8	0	0
NR_049950	100	29.5968	0	0
NM_001306528	627	396.935	30	86.7588
NM_001306501	1629	1399.09	53.9733	44.2838
NM_001306502	1095	879.44	17.3039	22.5865
NM_058457	1041	749.012	8	12.2606
NM_058458	1710	1493.46	351	269.789
NM_058459	1773	1588.06	675.121	488.008
NM_001306500	1539	1323.76	0	0
NR_049951	21	6	0	0
NM_001306490	72	30.8636	3.87914	144.278
NM_001306497	4137	3737.78	317.228	97.4249
NM_058460	4128	3731.63	2114.77	650.544
NR_067860	20	5	0	0
NM_001306494	3159	2636.81	598.094	260.378
NR_131345	3627	3135.13	213.906	78.321
NM_001306495	2667	2175.41	0	0
NM_001306496	2007	1561.31	0	0
NM_001306363	2175	2030.91	1421.76	803.617
NM_058464	1491	1275.87	691.235	621.916
NR_049952	21	6	0	0
NM_001306491	1614	1471.64	18.8351	14.6919
NM_058465	1602	1455.9	808.149	637.197
NM_001306492	1434	1274.62	8.10779e-07	7.30186e-07
NR_049953	90	29.5909	9	349.137
NM_001306493	678	466.616	75.0155	184.546
NM_001262080	1020	782.983	0.00985581	0.0144495
NM_001262081	1449	1192.11	125.691	121.032
NM_001306477	717	444.475	28.394	73.3316
NM_001306476	1146	852.894	69.905	94.0861
NM_058467	432	176.521	744	4838.25
NM_058469	1392	1147.17	662	662.434
NM_058470	270	61.4924	45	840.046
NM_001026658	1677	1481.4	324.579	251.513
NM_001306479	1053	761.558	0	0
NM_001306480	900	592.231	0	0
NM_001306481	552	281.052	30.4205	124.249
NM_001306478	657	414.854	11.4815	31.7699
NM_058471	1152	914.772	252.518	316.878
NM_001047247	672	539.91	620.931	1320.18
NM_001047248	441	184.278	148.069	922.37
NM_058473	2043	2013.46	29	16.5336
NM_001306515	1446	1259.21	0	0
NM_001306514	1617	1498.99	175.022	134.032
NM_058474	1977	1925.87	508.743	303.238
NM_001026649	525	331.067	27.2342	94.43
NM_058475	930	601.766	2	3.81517
NM_001306513	771	498.793	0	0
NM_058476	597	330.534	116	402.86
NM_001026655	448	190.548	0	0
NM_001306523	703	431.618	0	0
NM_058477	825	611.173	10	18.7823
NM_058478	819	577.438	51	101.386
NM_001026651	591	383.366	31.3118	93.7575
NM_001026650	762	589.248	136.688	266.284
NM_001262100	1050	844.447	119	161.766
NM_058480	1227	994.466	165	190.461
NM_001306522	495	232.814	19.8085	97.6685
NM_001306521	1272	1097.25	90.4492	94.6264
NR_049955	149	20.2996	36	2035.77
NR_131346	1324	1005.6	238.742	272.53
NR_101520	268	60.3874	0	0
NM_058481	732	470.09	1715.47	4189.04
NM_001306512	291	71.9243	659.531	10526.2
NM_058482	234	44.1411	54	1404.31
NM_058483	1527	1303.73	488	429.68
NM_182058	492	230.059	60.0088	299.425
NM_001306511	822	558.654	175.977	361.597
NM_058484	828	565.18	25.0141	50.8054
NM_001026647	2991	3161.76	1616.95	587.058
NM_058485	7662	8511.56	3536.96	477.016
NM_001262110	5673	6191.47	1115.17	206.757
NM_001306510	4536	4858.6	1039.92	245.697
NR_049956	111	31.0235	0	0
NR_000173	99	28.5968	0	0
NM_001306516	489	227.272	7.00746	35.3938
NM_058487	1545	1256.9	187.993	171.692
NM_058488	957	725.43	299	473.138
NM_170803	1722	1497.28	104.431	80.0642
NM_170802	2187	2016.35	398.235	226.717
NM_001306509	471	210.964	49.3341	268.442
NM_058490	2220	1977.84	677	392.925
NM_001306517	792	555.894	15.9199	32.8746
NM_058491	1224	1036.89	181.08	200.47
NM_001306518	243	48.4816	2.11208	50.0087
NM_058492	1230	1095.94	87.8879	92.0561
NR_101522	94	29.2941	2	78.3721
NM_058493	390	141.576	7	56.7572
NM_058494	1152	812.106	95	134.284
NM_001306508	243	48.4816	0	0
NM_058495	357	115.719	5	49.5996
NM_058496	2850	2451.2	0	0
NR_131347	3773	3234.32	57	20.2304
NM_058497	975	869.701	4682	6179.78
NM_058498	423	168.931	13	88.3379
NM_001026654	789	450.338	35	89.2158
NM_058499	966	644.359	104	185.275
NM_001306520	615	367.724	0	0
NM_001306519	762	543.206	48.9761	103.498
NM_001026652	1002	813.196	6.02389	8.50341
NR_101523	643	416.962	317	872.72
NM_058500	1470	1412.7	27.6413	22.4605
NM_058501	1464	1409.92	61.3587	49.9566
NM_001047179	255	54.084	38	806.541
NM_001306498	1251	988.767	0	0
NM_170804	1665	1436.69	6528.93	5216.66
NR_131348	1707	1469.61	133.379	104.183
NR_131349	1640	1407.21	271.69	221.629
NR_131350	1515	1247.22	0	0
NM_058504	411	158.87	10653	76973.9
NM_170806	1068	822.581	5987	8354.93
NM_001026403	912	645.705	0	0
NM_001306428	339	101.888	0	0
NR_049958	67	28.55	8	321.659
NR_101524	97	30.5741	356	13366.2
NM_058506	501	267.525	145	622.178
NM_058507	243	48.4816	560	13259.4
NM_058508	1269	1009.06	57	64.844
NM_001306427	735	487.766	0	0
NM_001083140	249	51.2539	2	44.7935
NM_001306426	540	274.298	68.9546	288.571
NM_001306425	810	539.144	0	0
NM_058510	1008	744.273	654.045	1008.76
NM_058512	2610	2816.15	3840.66	1565.53
NM_001306423	990	831.984	276.343	381.281
NM_058513	1392	1287.07	6	5.35133
NM_058514	2661	2072.15	76.9487	42.6277
NM_001129082	3339	2720.91	422.939	178.433
NM_170807	570	342.047	263	882.637
NR_101525	123	24.7169	0	0
NM_001262149	840	584.712	39.1123	76.7864
NM_170809	1476	973.214	253	298.417
NM_001037899	1797	1428.33	361.466	290.503
NM_001037900	1278	935.25	60.3529	74.0769
NM_001306466	1167	777.983	0	0
NM_001306467	492	230.059	0	0
NM_001306468	246	49.7761	0.181271	4.18042
NM_001306473	405	154.053	0	0
NM_001306472	228	41.5665	25.03	691.241
NM_001306470	894	560.232	0	0
NM_001306471	969	624.764	0	0
NM_001306469	939	594.753	3.83811	7.40787
NM_170811	1014	659.515	249.132	433.628
NM_001026610	831	505.468	251	570.023
NM_170812	1014	914.826	489.921	614.751
NM_001306465	693	517.093	73.079	162.232
NM_170813	918	705.836	76.5493	124.494
NM_001306463	633	386.805	0	0
NM_001306464	381	134.154	15.4507	132.208
NM_001306410	1794	1375.69	0	0
NM_058515	2787	2416.32	894	424.712
NR_101526	92	29.6596	14	541.845
NM_058516	1461	1326.8	1544	1335.84
NM_001306409	363	120.275	92.2169	880.13
NM_058517	2151	2241.43	2921.78	1496.36
NR_101527	2375	1744.21	62	40.8042
NM_001026565	1038	740.848	76	117.76
NM_058521	1209	979.293	248	290.704
NM_058522	204	32.0247	36	1290.42
NM_058523	249	51.2539	333	7458.12
NM_001037897	1113	772.382	15.3726	22.8469
NM_001037898	1104	766.117	82.6274	123.806
NM_001306411	567	285.863	0	0
NM_001306412	558	277.718	0	0
NR_049961	134	22.8493	0	0
NM_170818	336	99.8366	11645	133894
NM_058527	267	59.9596	0	0
NM_058526	438	181.662	18252	115334
NR_003393	140	21.415	0	0
NR_049962	143	20.5422	0	0
NR_003392	139	21.5115	6	320.179
NR_049963	219	37.7176	4	121.739
NM_058528	828	566.694	637	1290.34
NM_058529	1029	748.368	1068.82	1639.46
NR_131351	364	121.005	353.18	3350.46
NM_001129065	1134	896.872	105.658	135.234
NM_001306419	1176	934.354	501.946	616.677
NM_058530	1113	873.551	342.998	450.728
NM_001306413	972	743.179	0	0
NM_001306414	909	682.991	0	0
NM_001306415	594	345.123	0	0
NM_001306416	354	113.206	85.3979	865.945
NM_001306417	192	28.5269	0	0
NR_049964	222	38.9325	1	29.4849
NR_003391	119	26.4848	3	130.028
NM_001306418	117	27.2353	0	0
NM_001306421	1062	759.911	0	0
NM_001306420	1467	1193.3	374	359.777
NR_052037	20	5	0	0
NM_170819	2364	2105.58	493.636	269.121
NR_131352	2931	2538.03	197.959	89.5343
NM_001306422	1968	1683.1	141.405	96.442
NM_001047237	480	219.118	23	120.493
NM_001037896	1530	1269.02	302	273.182
NM_001026574	2493	2152.43	1091.31	582.013
NM_001026575	2514	2172.17	1234.69	652.492
NR_049965	20	5	0	0
NM_001306350	375	129.51	24	212.726
NR_049967	21	6	0	0
NM_001026489	4983	5190.71	136.047	30.0866
NM_001026490	4689	4842.29	1126.98	267.165
NM_001306400	4695	4844.82	85.7431	20.3158
NM_058537	4977	5188.17	1506.97	333.428
NM_001306401	4149	4469.81	2.36629e-05	6.07704e-06
NM_001306402	3861	4123.92	3.57707e-06	9.95701e-07
NM_001306403	3963	4246.97	0.114938	0.0310667
NM_001306404	3675	3901.09	0.0334921	0.00985527
NM_001306405	3684	3964.77	0.143229	0.0414691
NM_001306406	3396	3618.89	0.038414	0.012185
NM_001306529	3759	4069.83	488.928	137.905
NM_001306407	3438	3678.32	3.99761e-05	1.24756e-05
NM_001306408	3150	3332.43	4.00923e-06	1.38106e-06
NM_001026488	2037	2022.56	0	0
NM_001026486	774	496.245	16	37.0114
NM_001306397	405	154.053	0	0
NM_058541	708	523.812	10	21.9148
NM_001306398	3267	3012	106.435	40.5643
NM_001306399	3258	3002.3	41.5647	15.8921
NM_058543	552	286.427	1	4.00773
NM_058544	4116	3565.94	53	17.0614
NM_001306430	1353	1081.6	62	65.8015
NM_001306431	1275	1019.88	0	0
NM_058546	1641	1409.42	93.359	76.0372
NM_171833	1515	1265.8	27.7551	25.1704
NR_131353	1648	1414.63	192.931	156.557
NR_131354	2033	1855.9	130.473	80.7009
NM_001306429	210	34.2303	1.48202	49.7
NM_001306432	6330	6238.32	61.4509	11.3077
NM_058548	6441	6344.35	4119.55	745.374
NR_050574	84	26.7179	0	0
NR_050575	84	26.7179	0	0
NM_058550	483	221.761	7	36.2348
NM_001306424	168	23.6144	0	0
NM_058551	993	606.356	207	391.882
NM_058552	2367	2156.73	6660	3544.79
NM_170821	1524	1472.18	72.8003	56.7655
NM_058554	2073	1563.46	901	661.531
NM_170822	1449	1385.07	21.1997	17.5699
NM_001306434	1716	1623.72	1.32783e-05	9.38733e-06
NM_058555	1869	1785.08	103	66.2355
NM_001262203	1260	1090.64	152	159.983
NM_001262204	1206	1037.21	0	0
NM_058557	1398	1211.16	171	162.072
NM_001306435	1131	961.406	0	0
NM_001306436	117	27.2353	0	0
NM_058558	336	99.8366	54	620.892
NM_058559	1410	1331.66	3499	3016.22
NR_049972	166	23.2519	91	4492.57
NM_001306433	1431	1293.4	25.1631	22.3328
NM_058560	1425	1288.55	12.8369	11.4359
NM_001306393	225	40.28	4.54704	129.584
NM_058561	2472	2421.32	147.453	69.9057
NM_001306395	186	27.2565	0	0
NM_001262210	390	141.576	36	291.894
NM_058562	1833	1816.28	14	8.84822
NM_170823	870	489.178	7	16.4264
NM_058563	684	483.519	4	9.4964
NM_001026585	1566	1136.45	18	18.1816
NM_058565	2754	2057.6	48	26.7788
NM_001262216	515	251.054	7	32.0068
NR_053795_1	20	5	0	0
NM_001306391	2952	2770.85	100.031	41.4413
NR_131355	3133	2944.17	11.916	4.646
NR_131356	3022	2822.67	1.90006	0.772713
NM_001306392	2838	2646.1	42.153	18.2867
NM_058568	1737	2097.95	1095	599.145
NM_001306394	1092	1008.22	0.524308	0.596957
NM_170825	1761	1889.47	1009.44	613.27
NM_170824	2841	2960.85	1837.04	712.218
NM_001262221	1893	1822.97	11.2349	7.07457
NM_001262222	1887	1819.63	78.8475	49.7412
NM_001306389	930	690.912	14.2589	23.6905
NM_001306390	924	688.247	1.65876	2.76663
NR_003394	65	26.55	0	0
NR_049977	72	30.8636	0	0
NM_170826	735	557.057	233.148	480.446
NM_001306385	552	304.357	0	0
NM_001306386	381	134.154	6.8517	58.6282
NM_001306384	180	25.9943	3.68565	162.76
NM_058572	768	587.739	459.314	897.093
NM_058573	618	387.446	416	1232.52
NM_058574	1254	1136.26	19	19.195
NM_058575	906	647.159	8	14.1903
NM_058576	702	419.993	11	30.0651
NM_058577	900	758.391	263	398.084
NM_001306388	78	29.3929	0	0
NM_001306387	228	41.5665	11	303.781
NM_001262231	346	107.237	9.93599	106.36
NM_001262230	753	406.733	95.064	268.299
NM_182064	1317	1028.04	0	0
NM_058582	1365	1095.78	109	114.187
NM_058584	474	213.645	413	2219.07
NM_001306377	285	68.8481	43.2105	720.46
NM_001026659	2115	1685	680.125	463.341
NM_001306356	476	215.443	20.6643	110.103
NM_058586	450	192.354	30	179.033
NM_058587	984	744.235	2207.48	3404.85
NM_001306355	222	38.9325	481.522	14197.7
NM_058588	2199	2126.75	571	308.199
NM_001306360	954	656.191	0	0
NM_001306361	837	551.679	0	0
NM_058589	1686	1314.84	316	275.883
NR_049978	89	28.5909	0	0
NR_003390	144	20.1932	14	795.855
NR_049979	21	6	0	0
NM_058591	1224	1041.52	178	196.184
NR_131357	60	24.0556	2	95.4392
NM_058592	591	322.496	26	92.5466
NM_058593	525	260.347	6	26.4552
NM_058595	216	36.526	1	31.4275
NM_058596	522	257.553	31	138.168
NM_001262252	840	465.38	0	0
NM_001306362	795	424.766	1	2.70248
NM_058597	708	436.54	0	0
NM_058598	825	464.028	2	4.94764
NM_058599	330	95.3566	0	0
NM_058600	537	316.134	2	7.26225
NR_070388	90	29.5909	0	0
NR_070389	90	29.5909	0	0
NM_058601	1614	1504.88	806.391	615.116
NR_131358	1618	1510.54	239.456	181.973
NR_131359	1671	1554.63	1057.27	780.678
NR_131780	1606	1499.18	128.88	98.6833
NM_058603	1026	796.892	514.697	741.42
NR_131360	1851	1684.31	576.303	392.773
NM_001026388	2706	2506.59	89.9169	41.1784
NR_131361	3311	3127.76	1063.08	390.162
NM_001026391	1557	1365.25	90.5519	76.1371
NR_131362	1642	1473.58	166.448	129.663
NR_049980	323	90.3836	9	114.305
NR_049981	323	90.3836	9	114.305
NM_170830	1929	1917.95	2177.53	1303.29
NM_170829	2355	2333.64	0	0
NM_058607	2463	2498.88	6.2632	2.87715
NR_131363	2540	2576.61	2518.39	1121.98
NM_058608	2280	2302.52	25.8188	12.872
NR_049982	149	20.2996	22	1244.08
NR_049983	150	20.5807	1	55.7765
NM_058609	1143	983.255	30	35.0241
NM_001306358	183	26.7234	0	0
